id,title,dateSigned,description,status,awardID,value_amount,value_currency,period_endDate,period_startDate,period_maxExtentDate,period_durationInDays,main_ocid,main_id
1471,BA109/2023q,2024-01-29T15:56:05Z,BA109/2023q – Appointment Of A Suitably Accredited Service Provider For The Presentation Of A Short Learning Program: Demonstrate And Understanding Of The Role And Functions Of A Peace Officer; Demonstrate And Understanding Of Legislative Framework Based On Unit Standards 377224 And 256516,active,21806,3450,ZAR,2024-06-30T00:00:00Z,2024-01-29T00:00:00Z,2024-06-30T00:00:00Z,153,ocds-9t57fa-74765,ocds-9t57fa-74765-2023-11-20T00:00:00Z
1494,59469,2024-02-02T10:46:24Z,Branded power banks and bluetooth  speakers,active,21837,475000,ZAR,2024-01-31T00:00:00Z,2023-11-13T00:00:00Z,2024-01-31T00:00:00Z,79,ocds-9t57fa-76288,ocds-9t57fa-76288-2023-11-06T00:00:00Z
1668,59506,2024-03-28T11:23:21Z,Procurement of new MFP color printers needed for NC Offices (2 printers) - to lease over 36 months,active,25772,381771,ZAR,2027-01-15T00:00:00Z,2024-01-15T00:00:00Z,2027-01-15T00:00:00Z,1096,ocds-9t57fa-77972,ocds-9t57fa-77972-2023-11-27T00:00:00Z
2384,P1/AUX/CLN/04/23,2024-10-08T17:19:21Z,Cleaning Services at EDTEA uMkuze District Office ,active,22110,464939,ZAR,2024-12-31T00:00:00Z,2023-12-01T00:00:00Z,2024-12-31T00:00:00Z,396,ocds-9t57fa-80262,ocds-9t57fa-80262-2023-11-06T00:00:00Z
2514,4600003226,2024-10-31T11:56:11Z,Scanning Software Solution for 3 years,active,34629,9199925,ZAR,2027-09-30T00:00:00Z,2024-10-01T00:00:00Z,2027-09-30T00:00:00Z,1094,ocds-9t57fa-80354,ocds-9t57fa-80354-2024-02-05T00:00:00Z
4004,SCMU3-23/24-0757-HO,2025-11-11T16:52:51Z,"PE CENTRAL CHC- PHASE 1: REPLACEMENT OF HAZADOUS ROOFING MATERIAL AND MINOR EXTERNAL WORKS ( GQEBERA, NELSON MANDELA BAY HEALTH DISTRICT)",active,57826,8109731,ZAR,2025-12-31T00:00:00Z,2025-07-01T00:00:00Z,2025-12-31T00:00:00Z,183,ocds-9t57fa-83723,ocds-9t57fa-83723-2024-03-04T00:00:00Z
1853,T45/2024,2024-05-28T11:00:31Z,PROVISION OF BOREHOLES FOR BREDASDORP & NAPIER,active,28697,1372646,ZAR,2024-06-28T00:00:00Z,2024-05-28T00:00:00Z,2024-06-28T00:00:00Z,31,ocds-9t57fa-83888,ocds-9t57fa-83888-2024-03-05T00:00:00Z
1875,BA009/2024q,2024-06-12T09:17:19Z,BA009/2024q – Appointment of a Service Provider for the Provision of On-Line Electronic Qualifications; Employment and Related Information Verification Services for a Period of One (1) Year,active,29377,94070,ZAR,2025-06-04T00:00:00Z,2024-06-05T00:00:00Z,2025-06-04T00:00:00Z,364,ocds-9t57fa-84550,ocds-9t57fa-84550-2024-03-11T00:00:00Z
1821,BA010/2024q,2024-05-07T15:19:47Z,BA010/2024q – Appointment of a Service Provider to Develop a Human Resources Strategy and Plan for the George Municipality in line with the Municipal Staff Regulation 890 and 891,active,27697,199640,ZAR,2024-12-31T00:00:00Z,2024-04-30T00:00:00Z,2024-12-31T00:00:00Z,245,ocds-9t57fa-84557,ocds-9t57fa-84557-2024-03-11T00:00:00Z
1624,60006,2024-03-18T14:03:31Z,Attorneys/ law firms for assistance with a matter for Eastern Cape investigation on allegations for harassment.,active,25194,207230,ZAR,2024-02-08T00:00:00Z,2024-01-25T00:00:00Z,2024-02-08T00:00:00Z,14,ocds-9t57fa-84873,ocds-9t57fa-84873-2024-01-15T00:00:00Z
2301,FIN008/2024,2024-09-23T08:37:40Z,FIN008/2024 - TENDER FOR THE APPOINTMENT OF A SERVICE PROVIDER FOR PROVISION OF TRAVEL MANAGEMENT SERVICES FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2027 (AS AND WHEN REQUIRED),active,35798,579092,ZAR,2027-06-30T00:00:00Z,2024-09-02T00:00:00Z,2027-06-30T00:00:00Z,1031,ocds-9t57fa-85392,ocds-9t57fa-85392-2024-03-19T00:00:00Z
2071,FIN007/2024,2024-07-26T09:59:29Z,FIN007/2024 - TENDER FOR THE HIRING OF OFFICE AND STORAGE CONTAINERS FROM THE DATE OF APPOINTMENT UNTIL 30 JUNE 2027 (AS AND WHEN REQUIRED),active,31770,9585960,ZAR,2027-06-30T00:00:00Z,2024-07-25T00:00:00Z,2027-06-30T00:00:00Z,1070,ocds-9t57fa-85391,ocds-9t57fa-85391-2024-03-19T00:00:00Z
2942,SCMU5-24/25-0046,2025-01-27T12:47:03Z,"PROCUREMENT OF A COMPLETION 
CONTRACTOR FOR THE RECONFIGURATION 
AND UPGRADING OF LADY GREY HOSPITAL
",active,41854,52372848,ZAR,2026-07-26T00:00:00Z,2024-09-26T00:00:00Z,2026-07-26T00:00:00Z,668,ocds-9t57fa-85461,ocds-9t57fa-85461-2024-03-19T00:00:00Z
2521,PP09-24/25-06,2024-10-31T16:12:23Z,Appointment of an employee health and wellness service provider for a period of 36 months,active,32212,608392,ZAR,2027-08-01T00:00:00Z,2024-08-01T00:00:00Z,2027-08-01T00:00:00Z,1095,ocds-9t57fa-85858,ocds-9t57fa-85858-2024-03-25T00:00:00Z
1834,JCPZ/RFQ/FM165/2023,2024-05-15T12:18:49Z,REMOVAL AND SAFE DISPOSAL OF HAZARDOUS WASTE FROM JCPZ FACILITIES,active,27988,163009,ZAR,2024-05-08T00:00:00Z,2024-04-08T00:00:00Z,2024-05-08T00:00:00Z,30,ocds-9t57fa-85989,ocds-9t57fa-85989-2024-03-26T00:00:00Z
1956,BA018/2024q,2024-07-03T10:35:54Z,"BA018/2024q – Supply, Delivery, And Installation Of Kitchen Equipment At The George Municipal Civic Centre",active,30691,102580,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-86922,ocds-9t57fa-86922-2024-04-08T00:00:00Z
1978,BA019/2024q,2024-07-11T14:47:37Z,BA019/2024q – Upgrading Of The Kitchen At Pacaltsdorp Community Hall,active,31090,86774,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-86928,ocds-9t57fa-86928-2024-04-08T00:00:00Z
3067,ZNB116/2023/24HSE,2025-02-14T09:59:10Z,"APPOINTMENT OF A PANEL OF SECURITY SERVICE PROVIDERS TO PROVIDE MONITORING AND SECURITY SERVICES FOR STATE OWNED PROPERTIES (FROM ILLEGAL OCCUPATION AND TRESPASSING) ON A ROTATIONAL BASIS FOR A PERIOD OF 3 YEARS, AS AND WHEN THE NEED ARISES. ",active,35948,0,ZAR,2027-12-08T00:00:00Z,2024-12-09T00:00:00Z,2027-12-08T00:00:00Z,1094,ocds-9t57fa-87526,ocds-9t57fa-87526-2024-04-15T00:00:00Z
2551,PSC 2024/003,2024-11-07T08:34:38Z,Professional service contract for the design and construction supervision for the reinstatement of Mobeni 2 Reservoir,active,37894,17126196,ZAR,2027-08-31T00:00:00Z,2024-08-14T00:00:00Z,2027-08-31T00:00:00Z,1112,ocds-9t57fa-88670,ocds-9t57fa-88670-2024-04-29T00:00:00Z
4632,SCMU3-24/25-0050-HO,2026-03-16T14:36:54Z,Supply and delivery of 30 000 (10 000 per year) comfort packs (toiletries) for sexual assaulted clients to the Eastern Cape Department of Health for a period of 36 months.,active,64831,11890000,ZAR,2028-02-06T00:00:00Z,2025-02-07T00:00:00Z,2028-02-06T00:00:00Z,1094,ocds-9t57fa-88708,ocds-9t57fa-88708-2024-04-29T00:00:00Z
2486,PP09-24-25-07,2024-10-23T15:17:54Z,"APPOINTMENT OF SERVICE PROVIDER TO MANUFACTURE, SUPPLY, DELIVER AND INSTALL OFFICE FURNITURE",pending,34321,0,ZAR,2027-08-31T00:00:00Z,2024-07-31T00:00:00Z,2027-08-31T00:00:00Z,1126,ocds-9t57fa-91724,ocds-9t57fa-91724-2024-06-03T00:00:00Z
4421,COGHSTAB05/2024-25FY,2026-02-16T10:29:12Z,"THE APPOINTMENT OF SERVICE PROVIDER FOR MAINTENANCE AND UPGRADE OF THE CCTV AND ACCESS CONTROL, ETAL DETECTORS AND X-RAY MACHINES AT 28 MARKET STREET, HENSA TOWERS, AND 12TH – 20THAVENUE (CENTRAL BUILDING) FOR THE DEPARTMENT OF CO-OPERATIVE GOVERNANCE 
HUMAN SETTLEMENTS AND TRADITIONAL AFFAIRS FOR A PERIOD OF THIRTY-SIX (36) MONTHS.
",pending,39596,5719582,ZAR,2027-11-30T00:00:00Z,2024-12-01T00:00:00Z,2027-11-30T00:00:00Z,1094,ocds-9t57fa-92604,ocds-9t57fa-92604-2024-06-11T00:00:00Z
2000,RFQ-1751-2024,2024-07-15T15:56:53Z,Specification for EHW 24 hour counselling services for OTP employees and their immediate families,active,30628,420360,ZAR,2025-02-28T00:00:00Z,2024-03-01T00:00:00Z,2025-02-28T00:00:00Z,364,ocds-9t57fa-94277,ocds-9t57fa-94277-2024-01-15T00:00:00Z
2556,RFQ-1751-2024,2024-11-07T09:35:52Z,Specification for EHW 24 hour counselling services for OTP employees and their immediate families,active,30628,420360,ZAR,2025-02-28T00:00:00Z,2024-03-01T00:00:00Z,2025-02-28T00:00:00Z,364,ocds-9t57fa-94277,ocds-9t57fa-94277-2024-01-15T00:00:00Z
3036,082 798 2762,2025-02-11T11:45:43Z,APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE SUPPLY AND DELIVERY OF GOODS AND SERVICES FOR DISASTER RELIEF IN SARAH BAARTMAN DISTRICT AND NELSON MANDELA METROPOLITAN FOR THE PERIOD OF THREE (3) YEARS.,active,39744,0,ZAR,2028-02-01T00:00:00Z,2025-02-02T00:00:00Z,2028-02-01T00:00:00Z,1094,ocds-9t57fa-94665,ocds-9t57fa-94665-2024-07-05T00:00:00Z
4204,SCMU10-24/25-0008 A,2026-01-14T11:31:50Z," APPOINTMENT OF A PANEL OF SERVICE PROVIDERS TO PROVIDE 
PLANT HIRE SERVICES AND MAINTENANCE OF GRAVEL ROADS 
IN THE EASTERN CAPE PROVINCE FOR THIRTY-SIX [36] MONTHS.",active,55206,0,ZAR,2028-10-17T00:00:00Z,2025-10-17T00:00:00Z,2028-10-17T00:00:00Z,1096,ocds-9t57fa-96141,ocds-9t57fa-96141-2024-07-23T00:00:00Z
2169,P3/TIP/02/23,2024-08-27T11:44:55Z,Single source appointment of the Pietermaritzburg and Midlands Chamber of Business for the implementation of the KZN Exporter Competitive programme for a period of 2 years,active,32149,2000000,ZAR,2025-09-03T00:00:00Z,2023-09-04T00:00:00Z,2025-09-03T00:00:00Z,730,ocds-9t57fa-96751,ocds-9t57fa-96751-2023-06-12T00:00:00Z
2578,RT 3/2022/09/24,2024-11-10T12:17:21Z,"Supply, Maintain Leasing and Delivery of Multifunctional Copier Machine",active,34747,271605,ZAR,2027-10-31T00:00:00Z,2024-11-01T00:00:00Z,2027-10-31T00:00:00Z,1094,ocds-9t57fa-98842,ocds-9t57fa-98842-2024-08-13T00:00:00Z
3080,COM028/2024q,2025-02-19T09:13:58Z,COM 028 OF 2024q : PURCHASE OF ALCOHOL BREATHALYSERS,active,43423,21750,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-99663,ocds-9t57fa-99663-2024-08-26T00:00:00Z
3684,SCMU5-24/25-0111,2025-08-13T14:33:58Z,"PROCUREMENT OF A SERVICE PROVIDER FOR THE CONSTRUCTION OF GREENVILLE 100 BEDDED DISTRICT HOSPITAL PHASE 1
",active,52535,168789052,ZAR,2027-11-05T00:00:00Z,2025-05-06T00:00:00Z,2027-11-05T00:00:00Z,913,ocds-9t57fa-100590,ocds-9t57fa-100590-2024-09-03T00:00:00Z
2920,DARD 14/20A,2025-01-22T13:20:49Z,"Decommissioning of existing system, supply installation and operation and maintanance of cctv cameras and access control",active,38304,412969500,ZAR,2025-11-22T00:00:00Z,2021-04-30T00:00:00Z,2025-11-22T00:00:00Z,1667,ocds-9t57fa-100640,ocds-9t57fa-100640-2020-07-16T00:00:00Z
257,HO5/2021,2022-08-19T05:50:57Z,APPOINTMENT OF A SERVICE PROVIDER FOR THE CLEANING SERVICES AND PROVISION OF CLEANING MATERIALS TO THE DEPARTMENT OF CORRECTIONAL SERVICES AT POYNTONS BUILDING FOR A PERIOD OF THREE YEARS (36 MONTHS). COMMENCEMENT: FROM THE DATE OF SIGNING THE CONTRACT,active,938,14179792,ZAR,2024-12-31T00:00:00Z,2022-01-03T00:00:00Z,2024-12-31T00:00:00Z,1093,ocds-9t57fa-10068,ocds-9t57fa-10068-2021-10-26T00:00:00Z
2231,62774,2024-09-11T14:51:18Z,"EFFECTIVE PERFORMANCE CONVERSATION EMPLOYEE
DEVELOPMENT CAREER CONVERSATION AND TALENT MANAGEMENT",active,34987,31500,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-100862,ocds-9t57fa-100862-2024-08-05T00:00:00Z
2253,P1/AUX/PC/02/22,2024-09-13T14:17:12Z,"SUPPLY; DELIVERY; COMMISSIONING & MAINTENANCE OF OFFICE AUTOMATION SOLUTION - SCM OFFICE
",active,35174,418678,ZAR,2025-11-30T00:00:00Z,2022-12-01T00:00:00Z,2025-11-30T00:00:00Z,1095,ocds-9t57fa-101913,ocds-9t57fa-101913-2022-08-08T00:00:00Z
2259,P1/AUX/PC/01/23,2024-09-15T12:26:48Z,"SUPPLY; DELIVERY; COMMISSIONING & MAINTENANCE OF OFFICE AUTOMATION SOLUTION BEE OFFICE
",active,35236,411947,ZAR,2026-04-30T00:00:00Z,2023-05-01T00:00:00Z,2026-04-30T00:00:00Z,1095,ocds-9t57fa-101989,ocds-9t57fa-101989-2022-11-22T00:00:00Z
2263,P1/AUX/PC/07/23,2024-09-15T14:18:03Z,"SUPPLY; DELIVERY; COMMISSIONING & MAINTENANCE OF OFFICE AUTOMATION SOLUTION CASCADES OFFICE
",active,35241,411947,ZAR,2026-04-30T00:00:00Z,2023-05-01T00:00:00Z,2026-04-30T00:00:00Z,1095,ocds-9t57fa-101994,ocds-9t57fa-101994-2022-12-23T00:00:00Z
2543,BA084/2024q,2024-11-06T08:05:14Z,"BA084/2024q – Removal Of Existing Box Gutters And Supply, Delivery And Installation Of New Aluminium Box Gutters At The George Municipality’s Main Building",active,37930,270000,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-102096,ocds-9t57fa-102096-2024-09-16T00:00:00Z
3522,SCMU5-24/25-0096,2025-07-03T10:45:19Z,"GENERAL BUILDING: TERM CONTRACT FOR PRESTIGE BUILDINGS IN BISHO/KING WILLIAMS TOWN/EAST LONDON FOR A PERIOD OF 24 MONTHS
",active,49474,2679311,ZAR,2027-06-17T00:00:00Z,2025-06-18T00:00:00Z,2027-06-17T00:00:00Z,729,ocds-9t57fa-102230,ocds-9t57fa-102230-2024-09-17T00:00:00Z
2299,61834,2024-09-20T10:58:42Z,MUNICIPAL SUPPORT FOR METSIMAHOLO MUNICIPALITY,active,35668,1570622,ZAR,2026-03-31T00:00:00Z,2024-07-01T00:00:00Z,2026-03-31T00:00:00Z,638,ocds-9t57fa-102510,ocds-9t57fa-102510-2024-05-27T00:00:00Z
2379,63359,2024-10-08T12:43:18Z,Exhibition stand building for CIGFARO Conference in Inkosi Albert Luthuli ICC (Durban ICC) on 07 – 10 October 2024.,active,36378,166849,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-104119,ocds-9t57fa-104119-2024-09-23T00:00:00Z
2426,4400004626,2024-10-15T11:26:55Z,Day to day Maintenance Free State ,active,36774,0,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-104828,ocds-9t57fa-104828-2024-06-17T00:00:00Z
3456,T/ING/024/2024,2025-06-04T14:44:12Z,Tender T/ING/024/2024 - Tender for Blue Flag Sampling and Testing together with external testing for infrastructure monitoring for a period of three (3) years (as and when required),active,48567,650000,ZAR,2028-06-30T00:00:00Z,2025-07-01T00:00:00Z,2028-06-30T00:00:00Z,1095,ocds-9t57fa-104865,ocds-9t57fa-104865-2024-10-15T00:00:00Z
3079,BA122/2024q,2025-02-19T08:31:47Z,"BA122/2024q – Supply, Delivery, And Installation Of New Curtains And Blinds At The Blanco Community Hall",active,43440,98647,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-107978,ocds-9t57fa-107978-2024-11-12T00:00:00Z
2629,OR-001212,2024-11-18T11:42:08Z,Provision of multifunctional photocopiers (RT 3/2022) for a period of 36 months ,active,38500,2417734,ZAR,2025-11-30T00:00:00Z,2022-12-01T00:00:00Z,2025-11-30T00:00:00Z,1095,ocds-9t57fa-108564,ocds-9t57fa-108564-2022-05-02T00:00:00Z
2788,3100036952,2024-12-06T10:32:37Z,Supply and installation of water tanks.,active,39614,121303,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-109640,ocds-9t57fa-109640-2024-10-29T00:00:00Z
3840,DARD22/2024,2025-10-06T12:24:39Z, Appointment of a Travel Management Company to Provide Online Travel Solutions for Three (03) Years ,active,49824,0,ZAR,2028-09-30T00:00:00Z,2025-10-01T00:00:00Z,2028-09-30T00:00:00Z,1095,ocds-9t57fa-112241,ocds-9t57fa-112241-2025-01-21T00:00:00Z
3997,SCMU5-24/25-0181,2025-11-10T15:52:23Z,THE CONSTRUCTION OF NEW BUILDING WORKS TO AMAZIZI TRADITIONAL COUNCIL LOCATED IN NGQAMAKWE,active,57235,3214950,ZAR,2026-12-23T00:00:00Z,2025-11-24T00:00:00Z,2026-12-23T00:00:00Z,394,ocds-9t57fa-112928,ocds-9t57fa-112928-2025-01-28T00:00:00Z
3119,P3/ID/03/23,2025-03-02T13:14:30Z,APPOINTMENT OF A SERVICE PROVIDER FOR THE IMPLEMENTATION OF MARITIME GRADUATE PLACEMENT PROGRAMME ,active,43919,4718841,ZAR,2026-04-22T00:00:00Z,2024-04-23T00:00:00Z,2026-04-22T00:00:00Z,729,ocds-9t57fa-116258,ocds-9t57fa-116258-2023-11-14T00:00:00Z
3153,3100037512,2025-03-07T13:13:01Z,Supply and deliver tools.,active,44602,0,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-116900,ocds-9t57fa-116900-2025-02-11T00:00:00Z
3162,3100037385,2025-03-10T18:12:00Z,Supply and Deliver Hostess Uniforms ,active,44784,130680,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-117123,ocds-9t57fa-117123-2025-02-03T00:00:00Z
3165,65026,2025-03-11T09:42:52Z,PROVISION FOR RELOCATION FROM KZN TO CAPE TOWN FOR SALGA EMPLOYEE,active,44788,127680,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-117152,ocds-9t57fa-117152-2025-02-04T00:00:00Z
3301,WS-6962 U,2025-04-10T15:41:16Z,"REFUSE COLLECTION AND STREET CLEANING IN CATO CREST ,DURBAN,SHERWOOD,RIDGEVIEW AND BONELA(PART) WARD 29,30 AND 101",active,46172,3908606,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-117368,ocds-9t57fa-117368-2024-10-14T00:00:00Z
3182,SCMU7-23/24-Q001,2025-03-13T12:34:03Z,"Appointment of a service provider to conducting verification of prospective employee credentials supply, delivery and maintenance of fingerprint scanning mACHINE, SOFTWARE AND LICENCING FOR A PERIOD OF THREE YEARS",active,44887,0,ZAR,2026-09-14T00:00:00Z,2023-09-15T00:00:00Z,2026-09-14T00:00:00Z,1095,ocds-9t57fa-117402,ocds-9t57fa-117402-2025-03-11T00:00:00Z
3187,3100037679,2025-03-14T09:50:42Z,Building Alterations at SARS the Bridge,active,44948,976294,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-117557,ocds-9t57fa-117557-2025-02-18T00:00:00Z
3420,WS-6972 U,2025-05-20T12:59:03Z,NIGHT STREET CLEANING SERVICES AT IN PINETOWN CBD ZONE 2 -WARD 18,active,47682,1643452,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-118390,ocds-9t57fa-118390-2024-10-14T00:00:00Z
3246,44/4769,2025-03-31T09:53:43Z,Fire detection for Limpopo offices,active,45586,153122,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-118787,ocds-9t57fa-118787-2025-03-10T00:00:00Z
3320,65730,2025-04-15T14:50:05Z,"SALGA Branded Power banks x300,",active,46164,110100,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-119139,ocds-9t57fa-119139-2025-03-10T00:00:00Z
3622,P1/AUX/02/25,2025-08-04T10:28:31Z,"APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE STRUCTURAL PEST CONTROL FOR COMMERCIAL AND DOMESTIC AT UMKHANYAKUDE, MTUBATUBA, RICHARDSBAY, ILEMBE AND ETHEKWINI DISTRICT OFFICE FOR THE DEPARTMENT OF ECONOMIC DEVELOPMENT, TOURISM AND ENVIRONMENTAL AFFAIRS FOR A PERIOD OF 24 MONTHS",active,49468,272613,ZAR,2027-07-31T00:00:00Z,2025-08-01T00:00:00Z,2027-07-31T00:00:00Z,729,ocds-9t57fa-122133,ocds-9t57fa-122133-2025-05-13T00:00:00Z
3630,SCMU8-25/26-0048,2025-08-05T13:28:10Z,SUPPLY AND DELIVERY OF (162) BULK LAPTOPS FOR EXTENSION AND ADVISORY SERVICES,active,51559,4196490,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-122624,ocds-9t57fa-122624-2025-05-19T00:00:00Z
3719,SCMU6-20/21-0005,2025-08-21T09:58:11Z,Provision of EDTP SETA accredited training to early childhood development practitioners for a period of three (3) years.,active,47679,0,ZAR,2026-01-20T00:00:00Z,2023-01-20T00:00:00Z,2026-01-20T00:00:00Z,1096,ocds-9t57fa-122735,ocds-9t57fa-122735-2021-02-19T00:00:00Z
3434,P1/FLEET/01/24,2025-05-27T12:46:45Z,"SUPPLY, DELIVERY, INSTALLATION AND COMMISSION OF SIX CHARGING EQUIPMENT AND CORPORATE BRANDING OF VEHICLES",active,47905,997521,ZAR,2033-04-02T00:00:00Z,2025-04-03T00:00:00Z,2033-04-02T00:00:00Z,2921,ocds-9t57fa-123074,ocds-9t57fa-123074-2024-11-25T00:00:00Z
4032,SCMU6-19/20-0006,2025-11-17T19:26:18Z,"To source a Service Provider with expertise in the provisioning of tools, machinery, equipment and consumables in all three (3) areas of specialization in the subject electrical technology in the Eastern Cape Department of Education for a period of three (3) years",active,58020,0,ZAR,2024-03-08T00:00:00Z,2021-03-09T00:00:00Z,2024-03-08T00:00:00Z,1095,ocds-9t57fa-125566,ocds-9t57fa-125566-2019-08-02T00:00:00Z
3565,66301,2025-07-15T09:20:15Z,"MBA - Let's talk Komani & 1 other///the premier, provincial of the eastern cape & 5 others.",active,49390,2000000,ZAR,2025-06-20T00:00:00Z,2025-05-20T00:00:00Z,2025-06-20T00:00:00Z,31,ocds-9t57fa-125852,ocds-9t57fa-125852-2025-05-19T00:00:00Z
3495,3600035836,2025-06-26T19:41:15Z,"
RFX: 6000028844 WINDOW CLEANING: GAUTENG NORTH
",active,49464,990000,ZAR,2028-07-31T00:00:00Z,2025-07-01T00:00:00Z,2028-07-31T00:00:00Z,1126,ocds-9t57fa-126205,ocds-9t57fa-126205-2025-05-05T00:00:00Z
3964,SCMU8-25/26-0067(A),2025-11-04T13:26:44Z,"SUPPLY AND DELIVERY OF DAY-OLD CHICKS, BROILER FEED,
MEDICATION AND SANITARY/HYGIENIC CHEMICALS 
",active,55114,4833914,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-126408,ocds-9t57fa-126408-2025-06-30T00:00:00Z
3536,3100038264,2025-07-09T13:10:56Z,Quantity Surveyor Services - Coega,active,50453,154000,ZAR,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z,0,ocds-9t57fa-127300,ocds-9t57fa-127300-2025-05-26T00:00:00Z
4111,GMT036/24-25,2025-12-03T16:00:04Z,TENDER FOR THE LEASE OF VARIOUS PORTIONS OF MUNICIPAL SITES FOR NON-ILLUMINATED SINGLE AND DOUBLE-SIDED ADVERTISEMENT SIGNS DISPLAYED ON LAMP POSTS,active,58780,890000,ZAR,2030-12-02T00:00:00Z,2025-12-02T00:00:00Z,2030-12-02T00:00:00Z,1826,ocds-9t57fa-129110,ocds-9t57fa-129110-2025-07-29T00:00:00Z
3861,P7/ENV/02/25,2025-10-14T14:42:00Z,"APPOINTMENT OF A SERVICE PROVIDER TO DESIGN, SUPPLY, DELIVER, INSTALL AND COMMISSION 30KWp GRID TIED SOLAR PHOTOVOLTAIC SYSTEM AT THE THUSONG SERVICE CENTRE IN MAPHUMULO LOCAL
MUNICIPALITY WITHIN ILEMBE DISTRICT FOR A PERIOD OF 6 MONTHS.",active,54711,580075,ZAR,2026-04-13T00:00:00Z,2025-10-14T00:00:00Z,2026-04-13T00:00:00Z,181,ocds-9t57fa-129694,ocds-9t57fa-129694-2025-08-05T00:00:00Z
3653,66206,2025-08-07T15:29:55Z,"ANNUAL LICENSE TO THE GO1 PLATFORM FOR UP TO 15,000 USER LICENSES FOR THREE-YEAR SUBSCRIPTION FOR YEAR 3 OF 3: INVOICES TO BE SENT ANNUALLY FOR ANNUAL UPFRONT PAYMENTS",active,52440,2141932,ZAR,2025-08-01T00:00:00Z,2022-08-01T00:00:00Z,2025-08-01T00:00:00Z,1096,ocds-9t57fa-129963,ocds-9t57fa-129963-2025-05-12T00:00:00Z
1896,1E-3964,2024-06-16T09:46:05Z,	Request for Proposals for the leasing of a building (restaurant) situated on REM of ERF 1 & ERF 12281 Durban as depicted on SJ Plan No. 4805/10 measuring 743m² for commercial purposes for a period of nine years and eleven months (9 years and 11 months) with no rights of renewal,active,29603,19754000,ZAR,2026-11-30T00:00:00Z,2022-11-30T00:00:00Z,2026-11-30T00:00:00Z,1461,ocds-9t57fa-13109,ocds-9t57fa-13109-2021-11-29T00:00:00Z
3847,GMQ006/25-26,2025-10-08T08:05:55Z,"GMQ 006 of 25-26 – Appointment Of A Service Provider For The Professional Design, Printing And Distribution Of Two (2) Municipal External Newspapers From Date Of Appointment Until 30 June 2026",active,56025,65638,ZAR,2026-06-30T00:00:00Z,2025-10-06T00:00:00Z,2026-06-30T00:00:00Z,267,ocds-9t57fa-131881,ocds-9t57fa-131881-2025-08-26T00:00:00Z
