award_id,award_value,main_ocid,supplier_name,ocid,buyer_name,province,category,method,tender_date,year,month,quarter,contract_value,duration_days,has_contract,log_value,is_peak_month,is_year_end_quarter,duration_years,duration_band,province_quarter,prov_cat_q,supplier_prior_awards,is_new_supplier,buyer_mean,buyer_std,buyer_count,days_since_supplier_last,contract_value_capped,anomaly_flag,log_zscore,is_statistical_outlier,is_quarterly_spike,anomaly_severity
51693,12000000.0,ocds-9t57fa-120223,LOLWETH'UTHANDO,ocds-9t57fa-120223,Ingquza Hill Local Municipality,Eastern Cape,Services,open,2025-04-15,2025,4,2,12000000.0,0.0,0,16.300417291085605,0,0,0.0,,Eastern Cape_Q2,Eastern Cape_Services_Q2,1,1,48523020.26,134599016.0976016,50,0.0,12000000.0,Normal,0.041002889546562754,0,0,0
54628,1661850.0,ocds-9t57fa-133458,LOMBARD DEVELOPMENT,ocds-9t57fa-133458,Justice & Constitutional Development,Gauteng,Goods,open,2025-07-01,2025,7,3,1661850.0,0.0,0,14.323442599355774,0,0,0.0,,Gauteng_Q3,Gauteng_Goods_Q3,1,1,9810723.234146342,34540284.9669177,205,0.0,1661850.0,Normal,0.7597765912752316,0,0,0
57867,489330000.0,ocds-9t57fa-110015,LONKULU CONSTRUCTION AND PROJECTS,ocds-9t57fa-110015,City Power – Johannesburg,Gauteng,Services,open,2024-12-02,2024,12,4,489330000.0,0.0,0,20.008547668501933,0,1,0.0,,Gauteng_Q4,Gauteng_Services_Q4,1,1,266662600.0,244679627.7048827,4,0.0,489330000.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.1830282885427037,0,0,5
57447,41491650.0,ocds-9t57fa-129717,LORESA MANAGEMENT SERVICES,ocds-9t57fa-129717,Council for Geoscience,Gauteng,Unknown,open,2025-08-05,2025,8,3,41491650.0,0.0,0,17.54100278423848,1,0,0.0,,Gauteng_Q3,Gauteng_Unknown_Q3,1,1,149943183.25,219480816.8704482,12,0.0,41491650.0,Normal,0.37735630584587754,0,0,0
43057,130780152.0,ocds-9t57fa-101471,LP RESOURCES AND LOGISTIC,ocds-9t57fa-101471,Flavius Mareka TVET College,Free State,Services,open,2024-09-13,2024,9,3,130780152.0,0.0,0,18.689028250000376,0,0,0.0,,Free State_Q3,Free State_Services_Q3,1,1,13305027.25,32438902.923631422,16,0.0,130780152.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.5520470246779537,0,1,1
11276,60794569.0,ocds-9t57fa-31266,LRMG TALENTEK,ocds-9t57fa-31266,Transnet SOC Ltd,National,Services,open,2022-08-29,2022,8,3,60794569.0,0.0,0,17.923011033737563,1,0,0.0,,National_Q3,National_Services_Q3,1,1,835776022.8589071,2769998908.7575545,178,0.0,60794569.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.4354369521369918,0,0,5
55228,112892569.0,ocds-9t57fa-126596,LSG PROJECTS,ocds-9t57fa-126596,Kwa-Zulu Natal - Agri-Business Development Agency,Kwazulu-Natal,Services,open,2025-07-01,2025,7,3,112892569.0,0.0,0,18.54194721650256,0,0,0.0,,Kwazulu-Natal_Q3,Kwazulu-Natal_Services_Q3,1,1,112892569.0,,1,0.0,112892569.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.8609030506076568,0,0,5
60769,99116162.0,ocds-9t57fa-119509,LSO CONSULTING ENGINEERS,ocds-9t57fa-119509,Rustenburg Local Municipality,North West,Unknown,open,2025-04-07,2025,4,2,99116162.0,0.0,0,18.41180308388213,0,0,0.0,,North West_Q2,North West_Unknown_Q2,1,1,991952933.64,2006344713.094814,25,0.0,99116162.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.44490416070088473,0,0,5
58881,401451138.0,ocds-9t57fa-137505,LTM PROJECT SOLUTIONS,ocds-9t57fa-137505,Passenger Rail Agency of South Africa,National,Works,open,2025-10-21,2025,10,4,401451138.0,0.0,0,19.810596387806036,0,1,0.0,,National_Q4,National_Works_Q4,1,1,1216768638.5542655,6467308370.820159,198,0.0,401451138.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.6038851547890641,0,0,5
22382,1646340.0,ocds-9t57fa-66888,LTONDI SECURITY SERVICES AND PROJECTS,ocds-9t57fa-66888,Passenger Rail Agency of South Africa,Gauteng,Services,open,2023-09-12,2023,9,3,1646340.0,0.0,0,14.31406580765693,0,0,0.0,,Gauteng_Q3,Gauteng_Services_Q3,1,1,1216768638.5542655,6467308370.820159,198,0.0,1646340.0,Normal,1.024027948015161,0,0,0
48867,496829341.0,ocds-9t57fa-110644,LUCKY STAR*,ocds-9t57fa-110644,Transnet SOC Ltd,Western Cape,Services,open,2024-12-10,2024,12,4,496829341.0,0.0,0,20.023757148836232,0,1,0.0,,Western Cape_Q4,Western Cape_Services_Q4,2,0,835776022.8589071,2769998908.7575545,178,0.0,496829341.0,FLAG 4 — Mega contract >R200M,1.0845780246668415,0,0,3
48893,496829341.0,ocds-9t57fa-110648,LUCKY STAR*,ocds-9t57fa-110648,Transnet SOC Ltd,Western Cape,Services,open,2024-12-10,2024,12,4,496829341.0,0.0,0,20.023757148836232,0,1,0.0,,Western Cape_Q4,Western Cape_Services_Q4,2,0,835776022.8589071,2769998908.7575545,178,0.0,496829341.0,FLAG 4 — Mega contract >R200M,1.0845780246668415,0,0,3
64801,5000000.0,ocds-9t57fa-150330,LUCOZ TRADING,ocds-9t57fa-150330,Matatiele Local Municipality,Eastern Cape,Works,open,2025-08-29,2025,8,3,5000000.0,0.0,0,15.424948670398354,1,0,0.0,,Eastern Cape_Q3,Eastern Cape_Works_Q3,1,1,64763516.692307696,199292990.46134308,13,0.0,5000000.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.1719266372025847,0,1,1
58351,10000000.0,ocds-9t57fa-131571,LUCY ELECTRIC SOUTH AFRICA,ocds-9t57fa-131571,Mossel Bay Municipality,Western Cape,Goods,open,2025-08-22,2025,8,3,10000000.0,0.0,0,16.118095750958314,1,0,0.0,,Western Cape_Q3,Western Cape_Goods_Q3,1,1,355699585.6666667,583992667.6294367,9,0.0,10000000.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.08186808826482134,0,1,1
54844,1446937164.0,ocds-9t57fa-101368,LUHLAZA FOUNDRIES AND ENGINEERING,ocds-9t57fa-101368,Transnet SOC Ltd,Free State,Goods,open,2024-09-10,2024,9,3,1446937164.0,0.0,0,21.0927148593267,0,0,0.0,,Free State_Q3,Free State_Goods_Q3,1,1,835776022.8589071,2769998908.7575545,178,0.0,1446937164.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.2946820846003548,0,1,1
62342,257025230.0,ocds-9t57fa-143038,LUKHOZI CONSULTING ENGINEERS,ocds-9t57fa-143038,Eastern Cape - Roads and Public Works,Eastern Cape,Works,limited,2025-03-11,2025,3,1,2570252.0,1065.0,1,14.759514895605918,0,0,2.915811088295688,2-3yr,Eastern Cape_Q1,Eastern Cape_Works_Q1,1,1,358834086.70731705,968711613.5861917,80,0.0,2570252.0,Normal,1.4686435367818744,0,0,0
54595,2590000.0,ocds-9t57fa-121079,LUMBATHE 1977,ocds-9t57fa-121079,Umzimkhulu Local Municipality,Kwazulu-Natal,Services,open,2025-04-29,2025,4,2,2590000.0,0.0,0,14.767168819776032,0,0,0.0,,Kwazulu-Natal_Q2,Kwazulu-Natal_Services_Q2,1,1,115207471.42857143,262704321.38188183,21,0.0,2590000.0,Normal,0.36949036347442743,0,0,0
58321,1904400.0,ocds-9t57fa-138260,LUNCEDO FIRE AND SAFETY,ocds-9t57fa-138260,Ingquza Hill Local Municipality,Eastern Cape,Services,open,2025-10-28,2025,10,4,1904400.0,0.0,0,14.459678081402132,0,1,0.0,,Eastern Cape_Q4,Eastern Cape_Services_Q4,1,1,48523020.26,134599016.0976016,50,0.0,1904400.0,Normal,0.7036698009068818,0,0,0
49212,49565000.0,ocds-9t57fa-117020,LUNGANI NDLEBE FAMILY TRUST,ocds-9t57fa-117020,Kwazulu Natal - Provincial Legislature,Kwazulu-Natal,Goods,open,2025-03-10,2025,3,1,49565000.0,0.0,0,17.718795517624663,0,0,0.0,,Kwazulu-Natal_Q1,Kwazulu-Natal_Goods_Q1,1,1,80705693.14285715,113361018.13432832,7,0.0,49565000.0,Normal,0.6671533972904702,0,0,0
57980,929564291.0,ocds-9t57fa-130204,LUONDE CONSTRUCTION,ocds-9t57fa-130204,Laingsburg Municipality,Western Cape,Works,open,2025-08-08,2025,8,3,929564291.0,0.0,0,20.650226531103844,1,0,0.0,,Western Cape_Q3,Western Cape_Works_Q3,1,1,346351035.85714287,363150787.71700025,7,0.0,929564291.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.1445168635143976,0,1,1
21674,510100.0,ocds-9t57fa-67550,LUSTED AND JOHNSON,ocds-9t57fa-67550,Ubuhlebezwe Local Municipality,Kwazulu-Natal,Goods,open,2023-09-18,2023,9,3,510100.0,0.0,0,13.142364024309018,0,0,0.0,,Kwazulu-Natal_Q3,Kwazulu-Natal_Goods_Q3,1,1,285364954.69166666,1019791178.0881436,18,0.0,510100.0,Normal,1.2794514835989321,0,0,0
50722,56175511.0,ocds-9t57fa-2088,LUTAK CONSULTING,ocds-9t57fa-2088,Johannesburg Market,Gauteng,Services,open,2021-06-07,2021,6,2,56175511.0,0.0,0,17.843991490368854,0,0,0.0,,Gauteng_Q2,Gauteng_Services_Q2,1,1,345974740.4,482173055.2846469,5,0.0,56175511.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.34409380265436584,0,0,5
48131,1499000.0,ocds-9t57fa-123649,LUTON PROJECTS,ocds-9t57fa-123649,Justice & Constitutional Development,Gauteng,Goods,open,2025-05-12,2025,5,2,1499000.0,0.0,0,14.22030944419592,0,0,0.0,,Gauteng_Q2,Gauteng_Goods_Q2,1,1,9810723.234146342,34540284.9669177,205,0.0,1499000.0,Normal,0.8047726928404616,0,0,0
58683,1034770.0,ocds-9t57fa-142339,LWAZI TEMO HOLDINGS,ocds-9t57fa-142339,Justice & Constitutional Development,Limpopo,Services,open,2025-05-19,2025,5,2,1034770.0,0.0,0,13.849690704162231,0,0,0.0,,Limpopo_Q2,Limpopo_Services_Q2,1,1,9810723.234146342,34540284.9669177,205,0.0,1034770.0,Normal,1.2733267605073109,0,0,0
64780,648591651.0,ocds-9t57fa-111192,LYDIAN TRADING ENTERPRISE,ocds-9t57fa-111192,Eastern Cape - Health,Eastern Cape,Services,open,2024-12-17,2024,12,4,648591651.0,0.0,0,20.29031388095602,0,1,0.0,,Eastern Cape_Q4,Eastern Cape_Services_Q4,1,1,1250944001.9230769,4220833671.432791,26,0.0,648591651.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.6551191166468355,0,0,5
43377,18458364407.0,ocds-9t57fa-90682,LYLASCENE,ocds-9t57fa-90682,Ekurhuleni Water Care Company (ERWAT),Gauteng,Works,open,2024-05-21,2024,5,2,18458364407.0,0.0,0,23.63878346014557,0,0,0.0,,Gauteng_Q2,Gauteng_Works_Q2,1,1,2722367565.575,5832805823.14054,10,0.0,18458364407.0,"FLAG 3 — Single large award, no prior history (>R50M)",2.3706803989131666,0,0,5
65310,199365323.0,ocds-9t57fa-140829,LYON AND PARTNERS,ocds-9t57fa-140829,Lesedi Local Municipality,Gauteng,Unknown,open,2025-11-18,2025,11,4,199365323.0,0.0,0,19.11064949866424,0,1,0.0,,Gauteng_Q4,Gauteng_Unknown_Q4,1,1,30211074.1,63599983.49787103,10,0.0,199365323.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.0263805238371408,0,0,5
55108,57960000.0,ocds-9t57fa-132292,Landini Eastern Cape Joint Venture,ocds-9t57fa-132292,Eastern Cape - Agriculture,Eastern Cape,Services,open,2025-08-29,2025,8,3,57960000.0,0.0,0,17.875263692670035,1,0,0.0,,Eastern Cape_Q3,Eastern Cape_Services_Q3,1,1,53169507.47321428,90363053.48920624,28,0.0,57960000.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.6781084071285263,0,1,1
25255,1863000.0,ocds-9t57fa-81148,Landini Eastern Cape Joint Venture ,ocds-9t57fa-81148,Eastern Cape - Rural Development and Agrarian Reform,Eastern Cape,Services,open,2024-02-12,2024,2,1,1863000.0,0.0,0,14.437699186352233,0,0,0.0,,Eastern Cape_Q1,Eastern Cape_Services_Q1,1,1,21085860.150384612,65958999.881060526,26,0.0,1863000.0,Normal,0.712561382519258,0,0,0
12325,723120.0,ocds-9t57fa-47669,Last samurai property holdings 2,ocds-9t57fa-47669,Transnet National Ports Authority,Western Cape,Goods,open,2023-02-27,2023,2,1,723120.0,0.0,0,13.491331845367675,0,0,0.0,,Western Cape_Q1,Western Cape_Goods_Q1,1,1,318943627.57233334,598141481.8910282,30,0.0,723120.0,Normal,1.1651882180040714,0,0,0
25127,603956559.0,ocds-9t57fa-51472,Lemalwa Trading,ocds-9t57fa-51472,Ethekwini Metropolitan Municipality,Kwazulu-Natal,Works,open,2023-04-11,2023,4,2,603956559.0,212.0,1,20.219012832782884,0,0,0.5804243668720055,6-12mo,Kwazulu-Natal_Q2,Kwazulu-Natal_Works_Q2,2,0,446038681.48571426,1659933249.510804,96,0.0,603956559.0,FLAG 4 — Mega contract >R200M,1.1440261979817985,0,0,3
25118,245861306.0,ocds-9t57fa-51476,Lemalwa Trading,ocds-9t57fa-51476,Ethekwini Metropolitan Municipality,Kwazulu-Natal,Works,open,2023-04-11,2023,4,2,245861306.0,607.0,1,19.320278142222854,0,0,1.6618754277891854,1-2yr,Kwazulu-Natal_Q2,Kwazulu-Natal_Works_Q2,2,0,446038681.48571426,1659933249.510804,96,0.0,245861306.0,FLAG 4 — Mega contract >R200M,0.7803938359574251,0,0,3
22556,5833092.0,ocds-9t57fa-40496,Letiqa Twins Trading,ocds-9t57fa-40496,South African National Biodiversity Institute,Limpopo,Services,open,2022-11-15,2022,11,4,5833092.0,0.0,0,15.579057949376889,0,1,0.0,,Limpopo_Q4,Limpopo_Services_Q4,1,1,224194685.57142857,558350832.9656107,14,0.0,5833092.0,Normal,0.6239194162796543,0,0,0
24231,2242028.0,ocds-9t57fa-57950,Lilnar Trading ,ocds-9t57fa-57950,State Information Technology Agency,Kwazulu-Natal,Unknown,open,2023-06-20,2023,6,2,2242028.0,0.0,0,14.62289181741016,0,0,0.0,,Kwazulu-Natal_Q2,Kwazulu-Natal_Unknown_Q2,1,1,267919031.7368421,383154605.0409574,19,0.0,2242028.0,Normal,0.5159156465563138,0,0,0
25097,21258079565.0,ocds-9t57fa-52721,Limarco 48,ocds-9t57fa-52721,Ethekwini Metropolitan Municipality,Kwazulu-Natal,Services,open,2023-04-25,2023,4,2,212580795.0,1095.0,1,19.174832690535368,0,0,2.9979466119096507,2-3yr,Kwazulu-Natal_Q2,Kwazulu-Natal_Services_Q2,1,1,446038681.48571426,1659933249.510804,96,0.0,212580795.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.067192807853663,0,0,5
18064,536000.0,ocds-9t57fa-71111,Lnob Holdings,ocds-9t57fa-71111,South African Revenue Service,Gauteng,Works,open,2023-04-18,2023,4,2,536000.0,182.0,1,13.19189130572284,0,0,0.49828884325804246,6-12mo,Gauteng_Q2,Gauteng_Works_Q2,2,0,47569906.18108911,352511026.62213624,198,0.0,536000.0,Normal,1.5146175128830899,0,0,0
18069,444360.0,ocds-9t57fa-71136,Lnob Holdings,ocds-9t57fa-71136,South African Revenue Service,Gauteng,Services,open,2023-06-05,2023,6,2,444360.0,30.0,1,13.004392574120708,0,0,0.08213552361396304,<3mo,Gauteng_Q2,Gauteng_Services_Q2,2,0,47569906.18108911,352511026.62213624,198,48.0,444360.0,Normal,1.5316285600750787,0,0,0
13520,795820.0,ocds-9t57fa-53403,Lonkosi Projects,ocds-9t57fa-53403,THE MVULA TRUST,Kwazulu-Natal,Works,open,2023-05-05,2023,5,2,795820.0,0.0,0,13.587129565166627,0,0,0.0,,Kwazulu-Natal_Q2,Kwazulu-Natal_Works_Q2,1,1,324746320.96202534,264005154.13225907,154,0.0,795820.0,Normal,1.5392655482959563,0,0,0
24863,11458281.0,ocds-9t57fa-64304,Lubanzi Inala,ocds-9t57fa-64304,South African Weather Service,Gauteng,Goods,open,2023-08-22,2023,8,3,11458281.0,0.0,0,16.254223345272866,1,0,0.0,,Gauteng_Q3,Gauteng_Goods_Q3,1,1,3611552.70625,3742546.5649804324,8,0.0,11458281.0,Normal,0.0826063107975059,0,0,0
19441,1012000.0,ocds-9t57fa-62694,Lucy Electric South Africa,ocds-9t57fa-62694,Swartland Municipality,Western Cape,Goods,open,2023-08-08,2023,8,3,1012000.0,0.0,0,13.827440116971353,1,0,0.0,,Western Cape_Q3,Western Cape_Goods_Q3,1,1,133538721.815,319178929.81189805,12,0.0,1012000.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.0265717037352495,0,1,1
16451,390310.0,ocds-9t57fa-66931,Lure Holdings ,ocds-9t57fa-66931,South African Revenue Service,Gauteng,Services,open,2023-07-18,2023,7,3,390310.0,395.0,1,12.87469913622019,0,0,1.08145106091718,1-2yr,Gauteng_Q3,Gauteng_Services_Q3,1,1,47569906.18108911,352511026.62213624,198,0.0,390310.0,Normal,1.5818948912275483,0,0,0
51611,29779365.0,ocds-9t57fa-121458,M A T TRADING ENTERPRISE,ocds-9t57fa-121458,Ingquza Hill Local Municipality,Eastern Cape,Services,open,2025-05-06,2025,5,2,29779365.0,0.0,0,17.2093262955375,0,0,0.0,,Eastern Cape_Q2,Eastern Cape_Services_Q2,1,1,48523020.26,134599016.0976016,50,0.0,29779365.0,Normal,0.4087028386550202,0,0,0
22189,736378.0,ocds-9t57fa-80314,M AND D SECURITY SERVICES,ocds-9t57fa-80314,"Kwazulu Natal - Economic Development, Tourism and Environ Affairs",Kwazulu-Natal,Services,open,2023-10-10,2023,10,4,736378.0,0.0,0,13.509500210824173,0,1,0.0,,Kwazulu-Natal_Q4,Kwazulu-Natal_Services_Q4,1,1,4991669.623931624,27605511.96937662,117,0.0,736378.0,Normal,0.7794289110972666,0,0,0
57891,15527749290.0,ocds-9t57fa-108790,M AND M TRAINING AND RIGGING,ocds-9t57fa-108790,ESKOM,National,Unknown,open,2024-11-19,2024,11,4,15527749290.0,0.0,0,23.465894537074846,0,1,0.0,,National_Q4,National_Unknown_Q4,1,1,3721916694.204792,16708501926.578915,180,0.0,15527749290.0,"FLAG 3 — Single large award, no prior history (>R50M)",2.649989776600188,0,0,5
48043,201898854.0,ocds-9t57fa-63401,M C BAVU CONSTRUCTION,ocds-9t57fa-63401,THE MVULA TRUST,Eastern Cape,Works,open,2023-08-15,2023,8,3,201898854.0,0.0,0,19.123277412142667,1,0,0.0,,Eastern Cape_Q3,Eastern Cape_Works_Q3,1,1,324746320.96202534,264005154.13225907,154,0.0,201898854.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.47715803424746034,0,1,1
58730,3068106100.0,ocds-9t57fa-141726,M CIVILS,ocds-9t57fa-141726,North West - Department of Local Government and Human Settlements,North West,Works,limited,2023-03-10,2023,3,1,306810610.0,836.0,1,19.541741212908835,0,0,2.2888432580424367,2-3yr,North West_Q1,North West_Works_Q1,1,1,169558988.7857143,358292875.38124824,14,0.0,306810610.0,FLAG 1 — Restricted method above R15M,0.9425010314954384,0,0,2
18803,14290809.0,ocds-9t57fa-59887,M D RAMS CONSTRUCTION AND CIVILS,ocds-9t57fa-59887,Development Bank of Southern Africa,Eastern Cape,Works,open,2023-07-11,2023,7,3,14290809.0,0.0,0,16.47512723129473,0,0,0.0,,Eastern Cape_Q3,Eastern Cape_Works_Q3,1,1,5009567026.928776,27746239685.887093,46,0.0,14290809.0,FLAG 7 — Quarterly spend spike (>2× provincial average),0.7036520494105686,0,1,1
49084,651000.0,ocds-9t57fa-125429,M V M HART GENERAL TRADING,ocds-9t57fa-125429,Solplaatje Local Municipality,Northern Cape,Goods,open,2025-02-25,2025,2,1,651000.0,0.0,0,13.386266457287837,0,0,0.0,,Northern Cape_Q1,Northern Cape_Goods_Q1,1,1,7666486.105263158,11317440.33797662,19,0.0,651000.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.3148687224888391,0,1,1
24242,736378.0,ocds-9t57fa-83668,M and D Security Services,ocds-9t57fa-83668,"Kwazulu Natal - Economic Development, Tourism and Environ Affairs",Kwazulu-Natal,Services,open,2023-10-10,2023,10,4,2007826.0,242.0,1,14.512563600703682,0,1,0.6625598904859685,6-12mo,Kwazulu-Natal_Q4,Kwazulu-Natal_Services_Q4,1,1,4991669.623931624,27605511.96937662,117,0.0,2007826.0,Normal,0.45247923111476535,0,0,0
12623,4724793.0,ocds-9t57fa-50408,M and M Quantity Surveyors,ocds-9t57fa-50408,THE MVULA TRUST,Eastern Cape,Unknown,open,2023-03-28,2023,3,1,4724793.0,0.0,0,15.368334520075967,0,0,0.0,,Eastern Cape_Q1,Eastern Cape_Unknown_Q1,1,1,324746320.96202534,264005154.13225907,154,0.0,4724793.0,Normal,0.4337252723486084,0,0,0
22429,1810810.0,ocds-9t57fa-64399,M-JNR AND OLWETHU CONSULTING,ocds-9t57fa-64399,South African Weather Service,Gauteng,Services,open,2023-08-22,2023,8,3,1810810.0,0.0,0,14.409285369188622,1,0,0.0,,Gauteng_Q3,Gauteng_Services_Q3,2,0,3611552.70625,3742546.5649804324,8,0.0,1810810.0,Normal,0.9871229350119864,0,0,0
28547,1120121.0,ocds-9t57fa-79573,M-JNR AND OLWETHU CONSULTING,ocds-9t57fa-79573,"Department of Agriculture, Land Reform & Rural Development",Kwazulu-Natal,Services,open,2024-01-29,2024,1,1,1120121.0,0.0,0,13.92894816591042,0,0,0.0,,Kwazulu-Natal_Q1,Kwazulu-Natal_Services_Q1,2,0,211191477.3529412,880738355.6717646,33,160.0,1120121.0,Normal,0.6427093616964693,0,0,0
16211,7620105.37,ocds-9t57fa-31132,MAAA000,ocds-9t57fa-31132,ESKOM,Northern Cape,Works,open,2022-08-29,2022,8,3,7620105.37,0.0,0,15.846300886882984,1,0,0.0,,Northern Cape_Q3,Northern Cape_Works_Q3,1,1,3721916694.204792,16708501926.578915,180,0.0,7620105.37,Normal,0.7287083893321332,0,0,0
24352,1192019.0,ocds-9t57fa-74652,MAAA1188633,ocds-9t57fa-74652,Passenger Rail Agency of South Africa,Gauteng,Services,open,2023-11-21,2023,11,4,1192019.0,0.0,0,13.991159904990164,0,1,0.0,,Gauteng_Q4,Gauteng_Services_Q4,1,1,1216768638.5542655,6467308370.820159,198,0.0,1192019.0,Normal,1.149179191572951,0,0,0
57877,100000000.0,ocds-9t57fa-85980,MAAKE CLEMENT,ocds-9t57fa-85980,Construction Industry Development Board,National,Unknown,open,2024-03-26,2024,3,1,100000000.0,0.0,0,18.420680753952364,0,0,0.0,,National_Q1,National_Unknown_Q1,1,1,161000000.0,73348483.283569,4,0.0,100000000.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.6351576777352311,0,0,5
64839,2646150.0,ocds-9t57fa-131961,MAANAKANA PROJECTS AND CONSULTING,ocds-9t57fa-131961,Transnet SOC Ltd,Mpumalanga,Unknown,open,2025-08-26,2025,8,3,2646150.0,0.0,0,14.788616689300117,1,0,0.0,,Mpumalanga_Q3,Mpumalanga_Unknown_Q3,1,1,835776022.8589071,2769998908.7575545,178,0.0,2646150.0,Normal,1.2371709463587794,0,0,0
50396,318702582.0,ocds-9t57fa-115081,MAANDA-NES INVESTMENTS,ocds-9t57fa-115081,Water and Sanitation,Western Cape,Services,open,2025-02-18,2025,2,1,318702582.0,0.0,0,19.579768884155474,0,0,0.0,,Western Cape_Q1,Western Cape_Services_Q1,1,1,143501900.10714287,323052392.3264308,54,0.0,318702582.0,"FLAG 3 — Single large award, no prior history (>R50M)",0.9358060450289822,0,0,5
51573,48376543862.0,ocds-9t57fa-94197,MAANO CHEMICALS,ocds-9t57fa-94197,ESKOM,National,Goods,open,2024-07-01,2024,7,3,48376543862.0,0.0,0,23.7564281713038,0,0,0.0,,National_Q3,National_Goods_Q3,1,1,3721916694.204792,16708501926.578915,180,0.0,20762787757.159813,"FLAG 3 — Single large award, no prior history (>R50M)",2.1526069753286716,0,0,5
17639,5000000100.0,ocds-9t57fa-62805,MABAPA TRADING,ocds-9t57fa-62805,Limpopo - Sport Arts and culture,Limpopo,Services,open,2023-08-08,2023,8,3,5000000100.0,0.0,0,22.33270376958051,1,0,0.0,,Limpopo_Q3,Limpopo_Services_Q3,1,1,1696029574.0,2861611222.1863084,3,0.0,5000000100.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.9121915272396055,0,0,5
56699,14205000.0,ocds-9t57fa-124662,MABENGELE GROUP,ocds-9t57fa-124662,South African Social Security Agency,Western Cape,Services,open,2025-06-10,2025,6,2,14205000.0,0.0,0,16.46910464366817,0,0,0.0,,Western Cape_Q2,Western Cape_Services_Q2,1,1,550639296.7575758,1845264247.270856,33,0.0,14205000.0,Normal,0.10651807445815707,0,0,0
62493,4186120.0,ocds-9t57fa-131772,MABERT STANDARD SOLUTIONS,ocds-9t57fa-131772,George Municipality,Western Cape,Goods,open,2025-08-25,2025,8,3,418612.0,1095.0,1,12.944702144412433,1,0,2.9979466119096507,2-3yr,Western Cape_Q3,Western Cape_Goods_Q3,1,1,14106193.338235294,40647571.59622859,66,0.0,418612.0,FLAG 7 — Quarterly spend spike (>2× provincial average),1.3906271915249926,0,1,1
25110,14368675.0,ocds-9t57fa-51481,MABHEDLA S P 82 TRADING ENTERPRISE,ocds-9t57fa-51481,Ethekwini Metropolitan Municipality,Kwazulu-Natal,Works,open,2023-04-11,2023,4,2,14368675.0,1095.0,1,16.48056111741512,0,0,2.9979466119096507,2-3yr,Kwazulu-Natal_Q2,Kwazulu-Natal_Works_Q2,1,1,446038681.48571426,1659933249.510804,96,0.0,14368675.0,Normal,0.36856927858331767,0,0,0
50393,3231684.0,ocds-9t57fa-121430,MABONENG ELECTRICAL DISTRIBUTORS,ocds-9t57fa-121430,Passenger Rail Agency of South Africa,Kwazulu-Natal,Services,open,2025-05-06,2025,5,2,3231684.0,0.0,0,14.988514231002021,0,0,0.0,,Kwazulu-Natal_Q2,Kwazulu-Natal_Services_Q2,1,1,1216768638.5542655,6467308370.820159,198,0.0,3231684.0,Normal,0.29734256893212474,0,0,0
50747,29900000.0,ocds-9t57fa-104110,MABUZA HOLDINGS SA,ocds-9t57fa-104110,Midvaal Local Municipality,Gauteng,Services,open,2024-10-08,2024,10,4,29900000.0,0.0,0,17.21336907180573,0,1,0.0,,Gauteng_Q4,Gauteng_Services_Q4,1,1,612626924.0327868,1158937814.5988998,55,0.0,29900000.0,Normal,0.0996783886071226,0,0,0
54271,7369227875.0,ocds-9t57fa-114778,MACHO,ocds-9t57fa-114778,Transnet SOC Ltd,Mpumalanga,Services,open,2025-02-14,2025,2,1,7369227875.0,0.0,0,22.720578771852008,0,0,0.0,,Mpumalanga_Q1,Mpumalanga_Services_Q1,1,1,835776022.8589071,2769998908.7575545,178,0.0,7369227875.0,"FLAG 3 — Single large award, no prior history (>R50M)",1.8475921917745624,0,0,5
59936,1250000.0,ocds-9t57fa-138293,MACKMALUCKS IT SOLUTIONS,ocds-9t57fa-138293,Limpopo - Economic Development Environment & Tourism,Limpopo,Services,selective,2025-10-28,2025,10,4,1250000.0,0.0,0,14.038654909278163,0,1,0.0,,Limpopo_Q4,Limpopo_Services_Q4,1,1,79839885.16666667,101087600.7989524,6,0.0,1250000.0,Normal,1.2023674296086877,0,0,0
