ocid,buyer_name,province,category,method,tender_date,contract_id,contract_value,duration_days,award_id,award_value,supplier_name,year,month,quarter,log_value,duration_years,is_year_end_quarter,is_peak_month,province_quarter,prov_cat_q,supplier_prior_awards,is_new_supplier,duration_band
ocds-00006922,SANRAL,Gauteng,Goods,direct,2025-07-02,c-00006922,18167607.38,704,a-00006922,18951524.35070394,Supplier_0401,2025,7,3,16.715150807053043,1.9274469541409993,0,0,Gauteng_Q3,Gauteng_Goods_Q3,4,0,1-2yr
ocds-00006923,Dept of Education,KwaZulu-Natal,Services,direct,2023-11-01,c-00006923,3620851.27,81,a-00006923,3670148.868495353,Supplier_0429,2023,11,4,15.102219989793447,0.22176591375770022,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Services_Q4,11,0,<3mo
ocds-00006924,City of Cape Town,Limpopo,Goods,open,2024-09-01,c-00006924,2986148.78,883,a-00006924,3025009.5531090638,Supplier_0312,2024,9,3,14.909495416573431,2.4175222450376452,0,0,Limpopo_Q3,Limpopo_Goods_Q3,10,0,2-3yr
ocds-00006925,Dept of Health,Gauteng,Goods,open,2022-09-18,c-00006925,790507.84,68,a-00006925,793782.6951063125,Supplier_0075,2022,9,3,13.580432118364836,0.1861738535249829,0,0,Gauteng_Q3,Gauteng_Goods_Q3,24,0,<3mo
ocds-00006926,Dept of Health,Western Cape,Goods,open,2023-06-13,c-00006926,5950489.88,1775,a-00006926,5922429.4947462315,Supplier_0005,2023,6,2,15.598984274959141,4.85968514715948,0,0,Western Cape_Q2,Western Cape_Goods_Q2,143,0,>3yr
ocds-00006927,City of Cape Town,Gauteng,Goods,open,2022-04-12,c-00006927,11877.29,1223,a-00006927,11451.462193981888,Supplier_0236,2022,4,2,9.382467643162428,3.34839151266256,0,0,Gauteng_Q2,Gauteng_Goods_Q2,18,0,>3yr
ocds-00006928,Dept of Public Works,Gauteng,Goods,open,2024-07-18,c-00006928,859041.52,1267,a-00006928,889132.4272467382,Supplier_0380,2024,7,3,13.663573699159265,3.468856947296372,0,0,Gauteng_Q3,Gauteng_Goods_Q3,10,0,>3yr
ocds-00006929,eThekwini,Gauteng,Goods,open,2025-01-26,c-00006929,453075.62,1228,a-00006929,438857.80214118893,Supplier_0200,2025,1,1,13.023816529235619,3.36208076659822,0,0,Gauteng_Q1,Gauteng_Goods_Q1,12,0,>3yr
ocds-00006930,Eskom,Eastern Cape,Works,open,2023-04-10,c-00006930,18994858.46,38,a-00006930,19410687.96570373,Supplier_0369,2023,4,2,16.759678945787336,0.10403832991101986,0,0,Eastern Cape_Q2,Eastern Cape_Works_Q2,15,0,<3mo
ocds-00006931,City of Johannesburg,Western Cape,Services,limited,2024-06-03,c-00006931,606102.83,1029,a-00006931,585539.8739766075,Supplier_0003,2024,6,2,13.31480658700867,2.817248459958932,0,0,Western Cape_Q2,Western Cape_Services_Q2,156,0,2-3yr
ocds-00006932,Dept of Education,Northern Cape,Services,open,2024-01-04,c-00006932,47833.21,750,a-00006932,46612.50396880019,Supplier_0010,2024,1,1,10.775496352871889,2.0533880903490758,0,0,Northern Cape_Q1,Northern Cape_Services_Q1,121,0,2-3yr
ocds-00006933,Eskom,Western Cape,Services,open,2024-04-21,c-00006933,1293817.93,1659,a-00006933,1276571.9235507487,Supplier_0043,2024,4,2,14.073108813803582,4.542094455852156,0,0,Western Cape_Q2,Western Cape_Services_Q2,49,0,>3yr
ocds-00006934,eThekwini,Gauteng,Works,selective,2024-01-09,c-00006934,38278973.59,1823,a-00006934,37481522.25316206,Supplier_0183,2024,1,1,17.46041133709516,4.991101984941821,0,0,Gauteng_Q1,Gauteng_Works_Q1,11,0,>3yr
ocds-00006935,eThekwini,Northern Cape,Goods,open,2024-02-04,c-00006935,7320924.59,1673,a-00006935,7224794.487269717,Supplier_0018,2024,2,1,15.806247324665092,4.5804243668720055,0,0,Northern Cape_Q1,Northern Cape_Goods_Q1,99,0,>3yr
ocds-00006936,eThekwini,North West,Works,open,2025-11-06,c-00006936,5590411.79,1442,a-00006936,5825094.368863736,Supplier_0064,2025,11,4,15.536563686769858,3.9479808350444903,1,0,North West_Q4,North West_Works_Q4,44,0,>3yr
ocds-00006937,eThekwini,Free State,Goods,open,2022-08-18,c-00006937,12286789.41,67,a-00006937,12470633.980978318,Supplier_0474,2022,8,3,16.324035292838182,0.1834360027378508,0,1,Free State_Q3,Free State_Goods_Q3,8,0,<3mo
ocds-00006938,Dept of Education,Northern Cape,Goods,limited,2022-12-08,c-00006938,1047350.64,598,a-00006938,1071934.8593580993,Supplier_0155,2022,12,4,13.861775288289373,1.6372347707049966,1,0,Northern Cape_Q4,Northern Cape_Goods_Q4,11,0,1-2yr
ocds-00006939,Dept of Health,Gauteng,Goods,open,2024-01-16,c-00006939,1712253.6,60,a-00006939,1663162.2937662567,Supplier_0205,2024,1,1,14.353321539580124,0.16427104722792607,0,0,Gauteng_Q1,Gauteng_Goods_Q1,13,0,<3mo
ocds-00006940,City of Cape Town,Western Cape,Services,open,2024-01-16,c-00006940,4700450.08,44,a-00006940,4699810.080814299,Supplier_0432,2024,1,1,15.363169036543118,0.12046543463381246,0,0,Western Cape_Q1,Western Cape_Services_Q1,14,0,<3mo
ocds-00006941,SANRAL,Gauteng,Services,open,2024-04-10,c-00006941,1807647.26,863,a-00006941,1786987.5566479573,Supplier_0010,2024,4,2,14.407537254547465,2.3627652292950034,0,0,Gauteng_Q2,Gauteng_Services_Q2,121,0,2-3yr
ocds-00006942,Dept of Public Works,Gauteng,Works,limited,2024-01-19,c-00006942,168430.11,1570,a-00006942,172156.6387623481,Supplier_0213,2024,1,1,12.034282102445607,4.298425735797399,0,0,Gauteng_Q1,Gauteng_Works_Q1,20,0,>3yr
ocds-00006943,Eskom,KwaZulu-Natal,Services,open,2023-09-21,c-00006943,16437135.09,624,a-00006943,15802563.800762147,Supplier_0021,2023,9,3,16.61505372864578,1.7084188911704312,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Services_Q3,91,0,1-2yr
ocds-00006944,Dept of Public Works,Free State,Services,open,2025-05-17,c-00006944,529964.29,677,a-00006944,544593.9577918135,Supplier_0008,2025,5,2,13.180566792817666,1.8535249828884326,0,0,Free State_Q2,Free State_Services_Q2,112,0,1-2yr
ocds-00006945,Eskom,Gauteng,Works,open,2025-11-08,c-00006945,929475.86,666,a-00006945,897746.2172525327,Supplier_0495,2025,11,4,13.742377190728853,1.8234086242299794,1,0,Gauteng_Q4,Gauteng_Works_Q4,17,0,1-2yr
ocds-00006946,SANRAL,Western Cape,Works,open,2024-05-23,c-00006946,3215115.7,1403,a-00006946,3321260.6260969685,Supplier_0013,2024,5,2,14.98337421359539,3.8412046543463383,0,0,Western Cape_Q2,Western Cape_Works_Q2,98,0,>3yr
ocds-00006947,SANRAL,KwaZulu-Natal,Services,limited,2025-09-25,c-00006947,262691.18,1448,a-00006947,258403.39494537664,Supplier_0017,2025,9,3,12.478738207434597,3.9644079397672827,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Services_Q3,93,0,>3yr
ocds-00006948,Dept of Public Works,Gauteng,Goods,limited,2022-05-01,c-00006948,393282.42,1152,a-00006948,382428.92613043095,Supplier_0052,2022,5,2,12.882285801416382,3.154004106776181,0,0,Gauteng_Q2,Gauteng_Goods_Q2,42,0,>3yr
ocds-00006949,City of Cape Town,Mpumalanga,Services,open,2023-02-18,c-00006949,4929077.69,550,a-00006949,5020589.450012951,Supplier_0038,2023,2,1,15.410662650258802,1.5058179329226558,0,0,Mpumalanga_Q1,Mpumalanga_Services_Q1,54,0,1-2yr
ocds-00006950,City of Cape Town,Free State,Works,open,2023-12-22,c-00006950,1635702.8,1206,a-00006950,1568420.290958815,Supplier_0003,2023,12,4,14.307583728408312,3.3018480492813143,1,0,Free State_Q4,Free State_Works_Q4,156,0,>3yr
ocds-00006951,City of Cape Town,Mpumalanga,Goods,direct,2024-07-11,c-00006951,34511841.52,38,a-00006951,33298306.725713596,Supplier_0249,2024,7,3,17.35681308455013,0.10403832991101986,0,0,Mpumalanga_Q3,Mpumalanga_Goods_Q3,8,0,<3mo
ocds-00006952,Dept of Public Works,Gauteng,Services,open,2025-06-26,c-00006952,61632.82,695,a-00006952,60907.43825758616,Supplier_0271,2025,6,2,11.028966024836018,1.9028062970568105,0,0,Gauteng_Q2,Gauteng_Services_Q2,14,0,1-2yr
ocds-00006953,SANRAL,Gauteng,Works,open,2023-09-11,c-00006953,9271441.66,1024,a-00006953,8914800.269520408,Supplier_0049,2023,9,3,16.04244955218642,2.8035592060232717,0,0,Gauteng_Q3,Gauteng_Works_Q3,32,0,2-3yr
ocds-00006954,Dept of Public Works,Gauteng,Works,open,2025-09-10,c-00006954,8037476.58,912,a-00006954,8243150.608891018,Supplier_0042,2025,9,3,15.899625858099549,2.4969199178644765,0,0,Gauteng_Q3,Gauteng_Works_Q3,46,0,2-3yr
ocds-00006955,eThekwini,Western Cape,Goods,open,2023-02-06,c-00006955,40319359.94,1460,a-00006955,42226832.59064029,Supplier_0364,2023,2,1,17.512342331899397,3.997262149212868,0,0,Western Cape_Q1,Western Cape_Goods_Q1,9,0,>3yr
ocds-00006956,SANRAL,Free State,Services,open,2025-04-23,c-00006956,3897107.21,62,a-00006956,3955422.8867069427,Supplier_0035,2025,4,2,15.175745351448809,0.1697467488021903,0,0,Free State_Q2,Free State_Services_Q2,67,0,<3mo
ocds-00006957,City of Johannesburg,Western Cape,Goods,open,2024-02-16,c-00006957,1124588.24,1591,a-00006957,1142489.9181177237,Supplier_0271,2024,2,1,13.93292840694812,4.355920602327173,0,0,Western Cape_Q1,Western Cape_Goods_Q1,14,0,>3yr
ocds-00006958,Dept of Health,Gauteng,Works,open,2025-09-23,c-00006958,1038323.25,908,a-00006958,1004112.4377612801,Supplier_0410,2025,9,3,13.853118673503738,2.485968514715948,0,0,Gauteng_Q3,Gauteng_Works_Q3,9,0,2-3yr
ocds-00006959,Dept of Public Works,KwaZulu-Natal,Goods,open,2025-06-18,c-00006959,688553.31,848,a-00006959,671486.4291896176,Supplier_0465,2025,6,2,13.44234947566658,2.321697467488022,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Goods_Q2,13,0,2-3yr
ocds-00006960,eThekwini,Gauteng,Goods,open,2023-09-23,c-00006960,1433234.27,855,a-00006960,1492114.0550131307,Supplier_0007,2023,9,3,14.175444873376112,2.3408624229979464,0,0,Gauteng_Q3,Gauteng_Goods_Q3,123,0,2-3yr
ocds-00006961,SANRAL,Gauteng,Services,open,2025-12-16,c-00006961,3694932.25,1782,a-00006961,3697120.718156096,Supplier_0019,2025,12,4,15.122473047248628,4.878850102669404,1,0,Gauteng_Q4,Gauteng_Services_Q4,87,0,>3yr
ocds-00006962,eThekwini,Western Cape,Services,open,2024-04-05,c-00006962,1674716.21,873,a-00006962,1638047.0491215733,Supplier_0383,2024,4,2,14.331154879137195,2.3901437371663246,0,0,Western Cape_Q2,Western Cape_Services_Q2,13,0,2-3yr
ocds-00006963,City of Cape Town,KwaZulu-Natal,Goods,open,2025-04-08,c-00006963,1718979.68,981,a-00006963,1729623.6052425972,Supplier_0033,2025,4,2,14.35724204520933,2.6858316221765914,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Goods_Q2,64,0,2-3yr
ocds-00006964,eThekwini,Northern Cape,Works,open,2022-02-15,c-00006964,8869766.67,1141,a-00006964,8911741.860574298,Supplier_0053,2022,2,1,15.998159161158059,3.1238877481177276,0,0,Northern Cape_Q1,Northern Cape_Works_Q1,33,0,>3yr
ocds-00006965,City of Johannesburg,Gauteng,Services,open,2023-08-24,c-00006965,967256.38,775,a-00006965,924016.9004102686,Supplier_0008,2023,8,3,13.782219902412173,2.1218343600273784,0,1,Gauteng_Q3,Gauteng_Services_Q3,112,0,2-3yr
ocds-00006966,Eskom,Eastern Cape,Services,limited,2024-04-18,c-00006966,1600542.41,29,a-00006966,1614845.7966410867,Supplier_0078,2024,4,2,14.285853760798371,0.07939767282683094,0,0,Eastern Cape_Q2,Eastern Cape_Services_Q2,19,0,<3mo
ocds-00006967,Dept of Education,Mpumalanga,Services,open,2022-10-27,c-00006967,942017.03,934,a-00006967,976302.034597603,Supplier_0016,2022,10,4,13.755779693502719,2.5571526351813825,1,0,Mpumalanga_Q4,Mpumalanga_Services_Q4,82,0,2-3yr
ocds-00006968,Eskom,North West,Works,open,2024-09-02,c-00006968,46208377.5,1619,a-00006968,46474014.39387173,Supplier_0157,2024,9,3,17.648671692423388,4.432580424366872,0,0,North West_Q3,North West_Works_Q3,15,0,>3yr
ocds-00006969,City of Cape Town,KwaZulu-Natal,Works,direct,2023-07-25,c-00006969,21303930.55,830,a-00006969,22120401.391931422,Supplier_0075,2023,7,3,16.8744021934591,2.272416153319644,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Works_Q3,24,0,2-3yr
ocds-00006970,Dept of Public Works,Eastern Cape,Services,open,2024-09-19,c-00006970,15074.35,784,a-00006970,15076.11501940729,Supplier_0050,2024,9,3,9.620816238572967,2.1464750171115674,0,0,Eastern Cape_Q3,Eastern Cape_Services_Q3,45,0,2-3yr
ocds-00006971,Dept of Education,KwaZulu-Natal,Works,open,2025-04-27,c-00006971,10770230.94,1496,a-00006971,10744325.41961556,Supplier_0007,2025,4,2,16.192296584648126,4.095824777549623,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Works_Q2,123,0,>3yr
ocds-00006972,Eskom,Eastern Cape,Goods,limited,2022-03-23,c-00006972,1984207.94,912,a-00006972,2029821.9183761675,Supplier_0013,2022,3,1,14.500730873781983,2.4969199178644765,0,0,Eastern Cape_Q1,Eastern Cape_Goods_Q1,98,0,2-3yr
ocds-00006973,Dept of Health,Limpopo,Goods,open,2023-02-12,c-00006973,1575971.78,1213,a-00006973,1590641.6999050996,Supplier_0323,2023,2,1,14.270383277677203,3.3210130047912387,0,0,Limpopo_Q1,Limpopo_Goods_Q1,10,0,>3yr
ocds-00006974,City of Cape Town,Western Cape,Services,open,2022-06-09,c-00006974,459474.65,1072,a-00006974,467057.03203129425,Supplier_0050,2022,6,2,13.037841226990707,2.9349760438056127,0,0,Western Cape_Q2,Western Cape_Services_Q2,45,0,2-3yr
ocds-00006975,eThekwini,North West,Works,open,2022-08-07,c-00006975,9973542.09,35,a-00006975,9976714.195121368,Supplier_0032,2022,8,3,16.115446453932613,0.09582477754962354,0,1,North West_Q3,North West_Works_Q3,52,0,<3mo
ocds-00006976,eThekwini,Gauteng,Works,open,2022-12-27,c-00006976,1195926.46,1554,a-00006976,1181727.8422593046,Supplier_0313,2022,12,4,13.994432559479383,4.254620123203286,1,0,Gauteng_Q4,Gauteng_Works_Q4,14,0,>3yr
ocds-00006977,City of Cape Town,Northern Cape,Goods,open,2023-09-27,c-00006977,288028.59,1026,a-00006977,278572.1429990306,Supplier_0002,2023,9,3,12.570818496895932,2.809034907597536,0,0,Northern Cape_Q3,Northern Cape_Goods_Q3,146,0,2-3yr
ocds-00006978,City of Johannesburg,Gauteng,Works,open,2022-04-07,c-00006978,3497715.59,1714,a-00006978,3650544.384885728,Supplier_0302,2022,4,2,15.06762091069515,4.692676249144422,0,0,Gauteng_Q2,Gauteng_Works_Q2,15,0,>3yr
ocds-00006979,City of Cape Town,Eastern Cape,Goods,open,2025-08-01,c-00006979,17358.29,597,a-00006979,18007.01130319963,Supplier_0420,2025,8,3,9.761883088760458,1.6344969199178645,0,1,Eastern Cape_Q3,Eastern Cape_Goods_Q3,23,0,1-2yr
ocds-00006980,Dept of Public Works,Western Cape,Services,open,2025-06-24,c-00006980,27257708.86,642,a-00006980,28155108.577048182,Supplier_0485,2025,6,2,17.120846969698402,1.757700205338809,0,0,Western Cape_Q2,Western Cape_Services_Q2,18,0,1-2yr
ocds-00006981,City of Cape Town,KwaZulu-Natal,Works,open,2024-11-11,c-00006981,14143903.67,1521,a-00006981,14766782.570725814,Supplier_0050,2024,11,4,16.46479432387644,4.164271047227926,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Works_Q4,45,0,>3yr
ocds-00006982,Eskom,Limpopo,Goods,open,2024-01-18,c-00006982,20070.8,78,a-00006982,20987.953771013956,Supplier_0327,2024,1,1,9.90707112386748,0.2135523613963039,0,0,Limpopo_Q1,Limpopo_Goods_Q1,14,0,<3mo
ocds-00006983,Dept of Health,Free State,Services,open,2022-01-02,c-00006983,4355393.92,690,a-00006983,4563211.933266943,Supplier_0056,2022,1,1,15.286925846132121,1.88911704312115,0,0,Free State_Q1,Free State_Services_Q1,25,0,1-2yr
ocds-00006984,City of Cape Town,Eastern Cape,Works,limited,2022-04-02,c-00006984,24037823.7,797,a-00006984,23063510.04500978,Supplier_0057,2022,4,2,16.995139176848262,2.1820670773442847,0,0,Eastern Cape_Q2,Eastern Cape_Works_Q2,31,0,2-3yr
ocds-00006985,Dept of Education,Eastern Cape,Services,open,2024-05-15,c-00006985,6452072.71,1787,a-00006985,6235701.048814097,Supplier_0054,2024,5,2,15.679912142526517,4.892539356605065,0,0,Eastern Cape_Q2,Eastern Cape_Services_Q2,39,0,>3yr
ocds-00006986,eThekwini,Limpopo,Works,open,2023-01-24,c-00006986,5391206.89,78,a-00006986,5544959.15456293,Supplier_0074,2023,1,1,15.50028001610914,0.2135523613963039,0,0,Limpopo_Q1,Limpopo_Works_Q1,35,0,<3mo
ocds-00006987,Dept of Health,KwaZulu-Natal,Services,open,2024-09-10,c-00006987,6550916.8,837,a-00006987,6271899.374757748,Supplier_0076,2024,9,3,15.69511571993265,2.291581108829569,0,0,KwaZulu-Natal_Q3,KwaZulu-Natal_Services_Q3,28,0,2-3yr
ocds-00006988,Eskom,Northern Cape,Works,direct,2025-07-07,c-00006988,9377873.07,1601,a-00006988,9330235.79359267,Supplier_0031,2025,7,3,16.05386365030521,4.383299110198494,0,0,Northern Cape_Q3,Northern Cape_Works_Q3,57,0,>3yr
ocds-00006989,Dept of Health,Limpopo,Services,open,2023-09-22,c-00006989,3114854.54,765,a-00006989,3187524.407172076,Supplier_0335,2023,9,3,14.951693333526382,2.0944558521560577,0,0,Limpopo_Q3,Limpopo_Services_Q3,25,0,2-3yr
ocds-00006990,City of Johannesburg,Gauteng,Works,open,2025-09-03,c-00006990,1406355.17,948,a-00006990,1465014.9369773045,Supplier_0448,2025,9,3,14.156512640751654,2.595482546201232,0,0,Gauteng_Q3,Gauteng_Works_Q3,16,0,2-3yr
ocds-00006991,Eskom,Gauteng,Works,open,2023-09-26,c-00006991,41404.15,81,a-00006991,40113.971615210154,Supplier_0338,2023,9,3,10.631160548212113,0.22176591375770022,0,0,Gauteng_Q3,Gauteng_Works_Q3,15,0,<3mo
ocds-00006992,City of Johannesburg,Eastern Cape,Services,open,2023-01-07,c-00006992,8756706.33,570,a-00006992,9092499.146283364,Supplier_0427,2023,1,1,15.985330516682868,1.5605749486652978,0,0,Eastern Cape_Q1,Eastern Cape_Services_Q1,18,0,1-2yr
ocds-00006993,City of Cape Town,Gauteng,Services,open,2023-08-11,c-00006993,5572199.72,554,a-00006993,5474545.890308617,Supplier_0290,2023,8,3,15.533300636205025,1.516769336071184,0,1,Gauteng_Q3,Gauteng_Services_Q3,19,0,1-2yr
ocds-00006994,eThekwini,Eastern Cape,Services,open,2023-08-26,c-00006994,617991.87,1494,a-00006994,588972.7523013117,Supplier_0460,2023,8,3,13.334232199156444,4.090349075975359,0,1,Eastern Cape_Q3,Eastern Cape_Services_Q3,4,0,>3yr
ocds-00006995,Dept of Education,Western Cape,Works,open,2023-06-23,c-00006995,28669.28,892,a-00006995,27515.867978071605,Supplier_0221,2023,6,2,10.263616325135969,2.4421629021218343,0,0,Western Cape_Q2,Western Cape_Works_Q2,9,0,2-3yr
ocds-00006996,Eskom,Gauteng,Goods,open,2024-01-22,c-00006996,110147.57,1691,a-00006996,106259.87932874098,Supplier_0470,2024,1,1,11.60958536984935,4.629705681040384,0,0,Gauteng_Q1,Gauteng_Goods_Q1,21,0,>3yr
ocds-00006997,Dept of Education,KwaZulu-Natal,Goods,open,2025-02-18,c-00006997,3293178.49,689,a-00006997,3366860.046143426,Supplier_0028,2025,2,1,15.007364066402076,1.8863791923340179,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Goods_Q1,75,0,1-2yr
ocds-00006998,City of Johannesburg,Limpopo,Services,open,2024-11-12,c-00006998,296990.29,975,a-00006998,284687.60343066574,Supplier_0073,2024,11,4,12.601458090755477,2.6694045174537986,1,0,Limpopo_Q4,Limpopo_Services_Q4,24,0,2-3yr
ocds-00006999,Dept of Public Works,Gauteng,Works,open,2024-05-20,c-00006999,3372381.7,602,a-00006999,3263802.3682098547,Supplier_0003,2024,5,2,15.031130085139669,1.648186173853525,0,0,Gauteng_Q2,Gauteng_Works_Q2,156,0,1-2yr
ocds-00007000,City of Johannesburg,KwaZulu-Natal,Works,open,2024-02-19,c-00007000,21378207.75,837,a-00007000,21159867.725289393,Supplier_0058,2024,2,1,16.87788267847974,2.291581108829569,0,0,KwaZulu-Natal_Q1,KwaZulu-Natal_Works_Q1,27,0,2-3yr
ocds-00007001,Eskom,Western Cape,Goods,selective,2023-11-14,c-00007001,131416287.21,996,a-00007001,126395138.90478319,Supplier_0464,2023,11,4,18.693880615312718,2.726899383983573,1,0,Western Cape_Q4,Western Cape_Goods_Q4,15,0,2-3yr
ocds-00007002,eThekwini,Gauteng,Works,open,2023-03-13,c-00007002,1546607.12,700,a-00007002,1474350.8849864563,Supplier_0413,2023,3,1,14.251574781369593,1.9164955509924708,0,0,Gauteng_Q1,Gauteng_Works_Q1,12,0,1-2yr
ocds-00007003,City of Johannesburg,Gauteng,Works,open,2025-06-15,c-00007003,524596.08,669,a-00007003,549406.427774349,Supplier_0046,2025,6,2,13.170385780253785,1.8316221765913758,0,0,Gauteng_Q2,Gauteng_Works_Q2,37,0,1-2yr
ocds-00007004,Dept of Education,Gauteng,Works,open,2025-07-03,c-00007004,33969827.05,1553,a-00007004,34887164.6755938,Supplier_0372,2025,7,3,17.3409832783047,4.251882272416153,0,0,Gauteng_Q3,Gauteng_Works_Q3,7,0,>3yr
ocds-00007005,Dept of Education,Mpumalanga,Goods,open,2025-05-27,c-00007005,993948.15,1479,a-00007005,980298.9701155508,Supplier_0019,2025,5,2,13.8094413273885,4.049281314168378,0,0,Mpumalanga_Q2,Mpumalanga_Goods_Q2,87,0,>3yr
ocds-00007006,Dept of Public Works,Eastern Cape,Works,limited,2023-01-08,c-00007006,46887.32,679,a-00007006,46238.48750934261,Supplier_0006,2023,1,1,10.755523882906905,1.8590006844626967,0,0,Eastern Cape_Q1,Eastern Cape_Works_Q1,125,0,1-2yr
ocds-00007007,Eskom,Mpumalanga,Works,open,2024-06-08,c-00007007,34583780.65,555,a-00007007,34080996.23635323,Supplier_0013,2024,6,2,17.358895391696443,1.5195071868583163,0,0,Mpumalanga_Q2,Mpumalanga_Works_Q2,98,0,1-2yr
ocds-00007008,Dept of Health,Gauteng,Goods,open,2025-03-04,c-00007008,10034601.86,950,a-00007008,9691671.512785943,Supplier_0225,2025,3,1,16.121549963943647,2.6009582477754964,0,0,Gauteng_Q1,Gauteng_Goods_Q1,10,0,2-3yr
ocds-00007009,Dept of Education,North West,Goods,open,2025-04-12,c-00007009,884386.56,766,a-00007009,864635.9786000365,Supplier_0059,2025,4,2,13.692650661833031,2.0971937029431897,0,0,North West_Q2,North West_Goods_Q2,34,0,2-3yr
ocds-00007010,Dept of Education,Northern Cape,Goods,open,2023-06-03,c-00007010,243820.21,1218,a-00007010,244575.2268069616,Supplier_0221,2023,6,2,12.404190489784208,3.3347022587268995,0,0,Northern Cape_Q2,Northern Cape_Goods_Q2,9,0,>3yr
ocds-00007011,eThekwini,Northern Cape,Works,open,2023-02-26,c-00007011,1150526.04,926,a-00007011,1155770.8612423318,Supplier_0461,2023,2,1,13.955730691006229,2.535249828884326,0,0,Northern Cape_Q1,Northern Cape_Works_Q1,9,0,2-3yr
ocds-00007012,SANRAL,Mpumalanga,Goods,open,2023-09-02,c-00007012,11111.26,665,a-00007012,11116.891918978583,Supplier_0020,2023,9,3,9.315804282288598,1.8206707734428473,0,0,Mpumalanga_Q3,Mpumalanga_Goods_Q3,73,0,1-2yr
ocds-00007013,City of Cape Town,Gauteng,Goods,open,2023-11-01,c-00007013,77068.16,1774,a-00007013,74947.21414496077,Supplier_0006,2023,11,4,11.25245847953008,4.856947296372348,1,0,Gauteng_Q4,Gauteng_Goods_Q4,125,0,>3yr
ocds-00007014,eThekwini,Gauteng,Goods,open,2024-05-19,c-00007014,7748322.01,645,a-00007014,7593344.832933102,Supplier_0116,2024,5,2,15.862986992108292,1.7659137577002053,0,0,Gauteng_Q2,Gauteng_Goods_Q2,8,0,1-2yr
ocds-00007015,City of Cape Town,Western Cape,Works,open,2025-05-26,c-00007015,5400378.78,649,a-00007015,5375058.43053124,Supplier_0019,2025,5,2,15.50197983869112,1.7768651608487338,0,0,Western Cape_Q2,Western Cape_Works_Q2,87,0,1-2yr
ocds-00007016,Dept of Education,Gauteng,Services,open,2023-02-21,c-00007016,4194017.86,1093,a-00007016,4310186.6142601445,Supplier_0043,2023,2,1,15.249169987334225,2.9924709103353866,0,0,Gauteng_Q1,Gauteng_Services_Q1,49,0,2-3yr
ocds-00007017,Dept of Health,Limpopo,Works,direct,2024-07-15,c-00007017,4122576.54,29,a-00007017,4023943.8112692772,Supplier_0245,2024,7,3,15.231989142214141,0.07939767282683094,0,0,Limpopo_Q3,Limpopo_Works_Q3,14,0,<3mo
ocds-00007018,City of Cape Town,Free State,Works,open,2025-05-20,c-00007018,4623051.77,1557,a-00007018,4671920.688030823,Supplier_0057,2025,5,2,15.346565817571017,4.262833675564682,0,0,Free State_Q2,Free State_Works_Q2,31,0,>3yr
ocds-00007019,City of Johannesburg,KwaZulu-Natal,Goods,open,2025-06-08,c-00007019,322632.42,738,a-00007019,334723.2915757471,Supplier_0444,2025,6,2,12.684272035091826,2.020533880903491,0,0,KwaZulu-Natal_Q2,KwaZulu-Natal_Goods_Q2,11,0,2-3yr
ocds-00007020,Dept of Health,Western Cape,Works,open,2024-10-16,c-00007020,6774032.75,1048,a-00007020,6506653.18794318,Supplier_0444,2024,10,4,15.728607294632651,2.869267624914442,1,0,Western Cape_Q4,Western Cape_Works_Q4,11,0,2-3yr
ocds-00007021,SANRAL,KwaZulu-Natal,Services,open,2022-12-12,c-00007021,16298902.83,66,a-00007021,16508255.363135796,Supplier_0178,2022,12,4,16.60660841382238,0.1806981519507187,1,0,KwaZulu-Natal_Q4,KwaZulu-Natal_Services_Q4,15,0,<3mo
ocds-00007022,SANRAL,Eastern Cape,Services,open,2025-10-04,c-00007022,2729643.59,835,a-00007022,2797637.35086814,Supplier_0302,2025,10,4,14.819681971872917,2.2861054072553046,1,0,Eastern Cape_Q4,Eastern Cape_Services_Q4,15,0,2-3yr
ocds-00007023,Dept of Health,Western Cape,Services,open,2023-11-03,c-00007023,3814663.26,836,a-00007023,3643565.5925042923,Supplier_0047,2023,11,4,15.154363213585542,2.2888432580424367,1,0,Western Cape_Q4,Western Cape_Services_Q4,36,0,2-3yr
ocds-00007024,City of Cape Town,Mpumalanga,Services,open,2025-08-19,c-00007024,1995127.67,694,a-00007024,1958209.2056433165,Supplier_0324,2025,8,3,14.50621910246691,1.9000684462696784,0,1,Mpumalanga_Q3,Mpumalanga_Services_Q3,15,0,1-2yr
ocds-00007025,Dept of Public Works,Western Cape,Goods,open,2023-11-01,c-00007025,25702597.57,593,a-00007025,25480454.778476693,Supplier_0403,2023,11,4,17.06210265642716,1.623545516769336,1,0,Western Cape_Q4,Western Cape_Goods_Q4,14,0,1-2yr
